lc01,lc02,lc03,lc04,lc05,lc06,lc07,lc08,lc09,lc10,lc11,lc12,prec,tmin,tmax,soil01,soil02,soil03,soil04,soil05,soil06,soil07,soil08,soil09,soil10,hydro01,hydro02,hydro03,hydro04,hydro05,hydro06,hydro07,hydro08,hydro09,hydro10,hydro11,hydro12,hydro13,hydro14,hydro15,hydro16,hydro17,hydro18,hydro19,dem,slope,order,bcmean
15,0,6,11,9,29,22,0,3,0,0,4,657323.5,-61.0,70.0,26,70,41,39,19,13,28,1307,239,4,81,153,37,8735,307,-104,411,-11,195,195,-30,6573285,693626,357401,20,1952306,1144767,1952306,1144767,1953,558,4,0.325311694320576
14,0,1,10,37,28,7,0,0,0,2,0,11476364.0,-62.0,89.0,26,71,50,34,16,18,24,1362,234,9,71,165,38,8922,297,-130,427,179,115,187,-43,146642752,15698102,9157448,14,43783192,32535256,43783192,32535256,2160,358,7,-0.733540788655187
18,0,0,21,35,14,12,0,1,0,0,0,85275.0,40.0,220.0,20,70,48,33,20,11,22,1403,212,19,161,170,50,6382,336,-4,340,238,192,245,82,2180439,517307,27126,78,1174527,130455,1174527,130455,1408,288,4,1.62144914962589
13,0,4,11,14,43,16,0,0,0,0,0,304557.0,-101.0,38.0,27,71,45,38,17,14,29,1346,240,5,33,165,39,8756,264,-157,421,74,-79,146,-79,3637531,368310,250987,10,1022217,844759,1022217,844759,2248,300,4,-0.603913402050723
18,0,0,15,55,7,4,0,0,0,0,0,1174685.0,-12.0,184.0,24,72,46,34,19,15,26,1392,225,14,135,193,50,7158,331,-51,382,222,170,229,45,20200316,3837913,465086,64,10010609,1741102,10010609,1741102,1682,297,5,0.48810037737504
12,0,0,11,51,18,6,0,0,0,4,0,1765307.0,-4.0,173.0,24,72,52,32,16,17,22,1377,229,12,95,169,40,8600,313,-104,417,199,136,207,-15,29651228,3917699,1159223,30,10216612,4552911,10216612,4552911,2029,263,6,0.0731047397802873
10,0,0,6,41,37,4,0,0,0,1,0,820144.0,-111.0,37.0,20,73,52,34,14,19,26,1359,240,6,27,169,38,9227,265,-176,441,121,-91,147,-91,11364210,1432952,664017,22,3653763,2228178,3653763,2228178,2277,218,6,-0.530231240862403
30,0,2,16,12,28,12,0,0,0,0,0,3826537.0,-56.5,100.5,41,64,51,35,14,20,22,1337,238,8,57,168,39,8643,278,-147,425,161,98,168,-55,44028028,4581382,2568646,14,12865982,9515008,12865982,9515008,2518,556,6,0.221834433237898
33,0,2,16,9,28,12,0,0,0,0,0,2789107.0,-91.0,66.0,45,63,52,35,13,21,22,1321,238,7,48,171,40,8646,269,-157,426,152,90,159,-64,33692776,3461035,2092370,13,9707684,7522743,9707684,7522743,2625,598,6,-0.0141043314720321
15,0,3,15,9,44,13,0,0,0,0,0,449624.0,-83.0,74.0,32,68,47,37,16,14,25,1359,240,6,55,177,40,8827,287,-154,441,47,-59,169,-59,4683515,449624,308514,11,1315831,1010971,1315831,1010971,2262,383,5,-0.958340717527591
16,0,0,13,43,20,5,0,0,0,4,0,1609067.0,-52.0,112.0,28,70,53,32,15,18,22,1367,232,11,85,175,41,8434,302,-117,419,187,125,194,-23,18861216,2583572,819360,30,6634174,2992012,6634174,2992012,2169,290,6,-0.197432415123673
31,0,0,21,33,11,4,0,0,0,0,0,245963.0,-44.0,154.0,36,68,45,35,20,16,29,1346,219,18,103,198,51,6908,299,-82,381,188,136,194,17,4604053,900017,114402,67,2377320,435783,2377320,435783,2101,314,4,-0.357684046446189
16,0,3,15,8,44,13,0,0,0,0,0,422717.0,-85.0,71.0,33,68,47,37,16,15,25,1356,240,6,53,177,40,8743,284,-154,438,44,-59,166,-59,4383652,422717,292329,11,1229728,957685,1229728,957685,2294,387,5,-0.395761444263921
13,0,5,10,20,39,12,0,0,0,0,0,1115153.0,-64.0,90.5,28,70,47,36,17,14,28,1359,240,5,47,171,39,8992,282,-152,434,40,-68,164,-68,12357865,1200392,801553,10,3430698,2671268,3430698,2671268,2232,290,6,0.193512735277286
30,0,1,16,11,29,12,0,0,0,0,0,1151879.0,-93.0,68.0,44,63,52,35,13,21,22,1318,237,9,47,175,40,8706,268,-165,433,152,89,158,-66,15102365,1659189,825662,17,4597925,3040605,4597925,3040605,2674,560,5,0.0314717010176631
22,0,0,17,8,41,12,0,0,0,0,0,12024.5,-47.0,103.5,26,67,52,34,14,17,20,1398,232,13,80,161,37,8901,307,-120,427,147,-34,196,-34,156802,16050,9496,13,43469,34239,43469,34239,2147,600,3,0.209183402602122
41,0,2,16,5,25,11,0,0,0,0,0,1425379.0,-77.0,80.5,50,62,51,36,13,22,23,1308,239,6,38,170,40,8451,259,-160,419,140,49,147,-70,15800345,1535362,1104320,10,4356981,3709456,4356981,3709456,2728,676,5,-0.0586232027414497
34,0,0,21,10,26,8,0,1,0,0,0,245945.0,-118.0,52.0,49,62,53,34,13,22,22,1307,238,8,59,175,42,8062,273,-141,414,157,95,163,-44,3224444,372609,136369,23,1002515,537620,1002515,537620,2656,620,4,-0.878357543437069
29,0,5,18,1,29,18,0,0,0,0,0,203848.0,-96.0,56.0,46,63,47,38,15,17,26,1315,240,5,44,172,41,8410,268,-153,421,31,-62,153,-62,2073650,203848,140275,9,569463,492725,569463,492725,2573,548,4,-0.681766781947354
13,0,0,10,11,42,24,0,0,0,0,0,23750.0,-7.0,158.0,25,68,50,35,15,15,20,1396,238,9,84,166,39,8526,304,-113,417,187,-25,195,-25,306232,34020,16446,20,97678,63016,97678,63016,2139,281,3,0.494017063158788
30,0,1,21,5,26,16,0,0,0,1,0,56816.5,-113.0,57.5,54,60,51,36,13,25,24,1258,239,7,49,180,43,7915,262,-153,415,145,85,151,-51,668709,73594,32938,19,205535,128561,205535,128561,2932,849,3,-1.14502593009967
39,0,2,23,2,20,13,0,0,0,0,0,106120.0,-62.0,93.0,57,58,49,38,12,22,24,1292,240,5,31,164,40,8242,248,-157,405,16,114,138,-72,1178635,118494,77828,10,319131,275591,319131,275591,2873,648,3,-1.47902222678307
38,0,1,18,9,27,7,0,0,0,0,0,627450.0,-75.0,92.0,56,61,54,34,12,25,22,1277,235,10,18,182,41,8779,238,-205,443,123,60,128,-97,8448443,959011,463550,19,2607513,1639830,2607513,1639830,3016,620,5,-1.43989570619904
42,0,3,22,1,19,12,0,0,0,0,0,51752.0,-64.0,90.0,57,58,50,38,12,22,23,1285,240,4,29,162,40,8223,245,-157,402,13,111,136,-73,575317,57662,38337,10,155341,134789,155341,134789,2918,646,3,-1.06357375246319
27,0,9,12,3,29,20,0,0,0,0,0,370194.0,-97.0,50.0,40,66,45,38,16,14,27,1325,240,4,40,170,40,8805,270,-155,425,32,-57,153,-73,4250211,389183,306835,6,1130611,1021182,1130611,1021182,2439,415,4,0.337610665104528
35,0,0,25,10,26,3,0,0,0,1,0,19416.0,-77.0,82.0,69,54,55,35,10,36,17,1210,240,6,18,178,43,7732,224,-184,408,112,51,116,-80,282858,30870,12518,22,84440,47232,84440,47232,3444,1085,2,-1.32575148219159
19,0,13,11,2,30,25,0,0,0,0,0,37563.0,-93.0,52.0,33,68,42,40,18,12,28,1344,240,4,44,168,39,8950,276,-152,428,35,-55,159,-71,429792,40279,31090,7,115892,102635,115892,102635,2369,396,3,-0.856604133453929
20,0,14,11,2,27,25,0,0,0,0,0,38082.0,-43.0,116.0,34,67,42,40,18,12,28,1343,240,4,43,167,39,8929,275,-152,427,34,-55,158,-72,406540,38082,29471,7,109628,97284,109628,97284,2391,407,0,-0.134017463489193
20,0,14,11,2,27,25,0,0,0,0,0,38079.0,-43.0,116.0,34,67,42,40,18,12,28,1343,240,4,43,167,39,8929,275,-152,427,34,-55,158,-72,406508,38079,29469,7,109619,97276,109619,97276,2391,407,0,0.0687440289476678
47,0,1,15,3,23,9,0,0,0,0,0,1090324.0,-114.0,42.0,55,60,53,35,11,24,22,1296,240,6,27,170,41,8384,246,-169,415,129,39,135,-80,12326334,1220135,853527,11,3442580,2811114,3442580,2811114,2879,697,5,-1.03802112844036
22,0,15,11,2,24,26,0,0,0,0,0,31242.0,-95.0,49.0,35,66,42,40,18,13,28,1340,240,4,42,166,39,8883,273,-152,425,33,-56,157,-72,354883,33209,25841,7,95735,85319,95735,85319,2444,441,3,-0.0758498707867039
42,0,0,22,5,26,5,0,0,0,0,0,68947.0,-142.0,31.0,65,58,55,34,11,27,23,1244,236,9,9,180,41,8474,222,-209,431,111,49,116,-101,706076,80083,35357,20,217567,128566,217567,128566,3223,618,2,-1.23717436822586
46,0,1,18,4,21,8,0,0,0,0,0,151032.0,-129.0,34.0,60,58,53,36,11,26,21,1278,240,6,19,172,40,8439,237,-185,422,122,57,127,-88,1849964,186304,115571,13,519798,402541,519798,402541,3094,887,4,-1.01225573746908
49,0,1,14,4,24,9,0,0,0,0,0,822175.0,-65.0,93.0,55,60,54,35,11,24,21,1299,240,5,26,169,41,8320,244,-167,411,127,38,133,-80,9061760,902945,614285,11,2525075,2039836,2525075,2039836,2869,646,5,-0.763450789538656
19,0,0,13,36,26,5,0,0,0,0,0,2433817.0,-58.0,112.0,29,70,52,33,15,19,24,1357,234,10,80,177,43,8053,288,-119,407,177,121,184,-23,41595408,6900572,2355821,42,17408532,7405712,17408532,7405712,2314,299,6,0.41673976474807
39,0,0,18,10,27,6,0,0,0,0,0,326589.0,-138.0,37.0,56,61,55,34,11,25,22,1292,237,9,14,179,40,8896,233,-210,443,120,57,125,-103,4338728,492207,250067,18,1328353,857811,1328353,857811,3033,595,5,-0.97972303340369
52,0,1,11,3,26,5,0,0,0,1,0,9963.0,-86.0,69.0,53,58,51,37,12,25,22,1272,239,5,7,172,40,8672,223,-207,430,112,47,117,-104,127755,12733,7121,16,35523,25735,35523,25735,3181,851,2,-1.43258933280367
49,0,2,11,3,27,6,0,0,0,1,0,12441.5,-116.0,47.0,52,58,51,37,12,24,23,1278,239,5,8,173,40,8685,224,-207,431,112,47,117,-104,140634,14090,7825,16,38982,28207,38982,28207,3149,823,2,-0.56682861467048
47,0,2,19,3,27,8,0,0,0,0,0,140404.0,-102.0,56.0,57,60,54,35,11,24,22,1337,240,6,38,179,41,8595,266,-168,434,142,49,148,-72,1634587,167398,111370,12,468739,370718,468739,370718,2904,756,2,0.405191210097502
41,0,1,19,6,25,7,0,0,0,0,0,169783.0,-85.0,77.0,58,59,55,35,11,26,21,1283,237,8,9,177,40,8911,227,-214,441,115,51,121,-108,2218615,233942,127238,17,641672,447140,641672,447140,3122,697,4,-1.26949113591536
39,0,0,16,12,29,4,0,0,0,0,0,145893.0,-130.0,49.0,55,62,56,33,11,25,22,1299,236,10,18,181,40,8867,237,-206,443,123,61,129,-99,2030890,246955,117613,21,656506,393301,656506,393301,2967,512,4,-0.596550310041554
42,0,3,14,4,27,9,0,0,0,0,0,34691.0,-87.0,69.0,50,59,50,37,12,24,23,1271,239,6,6,173,40,8747,222,-210,432,111,46,116,-107,444907,44752,24784,16,122539,89408,122539,89408,3204,861,3,-1.50213550169843
44,0,3,14,4,26,9,0,0,0,0,0,44594.0,-149.0,24.0,52,59,51,37,12,25,23,1275,238,6,7,174,40,8769,223,-211,434,112,47,117,-107,553528,55627,30915,16,153116,111205,153116,111205,3203,860,3,-1.105799407742
45,0,1,19,5,23,6,0,0,0,0,0,150236.0,-121.0,48.0,63,58,55,35,10,27,21,1277,239,7,5,174,40,8820,221,-215,436,111,45,116,-109,1730198,181546,100058,16,497455,351843,497455,351843,3210,741,4,-1.47410461170953
42,0,6,12,4,17,18,0,0,0,0,0,88814.0,-128.5,22.0,51,60,51,36,13,19,23,1317,240,5,30,168,40,8508,252,-159,411,133,41,139,-78,1124635,105564,79652,7,299130,268081,299130,268081,2677,498,3,-0.618427833637687
41,0,0,17,10,28,4,0,0,0,0,0,154861.0,-158.5,22.5,58,61,56,33,11,26,22,1295,237,10,17,179,40,8821,234,-205,439,122,60,128,-99,1914005,231993,110561,21,616765,370381,616765,370381,2999,528,4,-1.16720403621819
53,0,2,15,3,20,7,0,0,0,0,0,108949.0,-120.0,37.0,61,58,54,36,11,25,21,1297,240,6,24,169,41,8289,241,-172,413,125,36,130,-81,1244802,127698,82330,13,354726,278069,354726,278069,3040,798,3,0.529479769190221
27,0,0,15,22,28,7,0,1,0,0,0,2084523.5,-92.5,73.5,36,67,53,33,14,20,23,1338,235,9,64,174,42,8151,272,-138,410,161,-41,168,-41,29284672,4489129,1790127,35,11359265,5558962,11359265,5558962,2512,361,5,0.452799720012069
16,0,0,12,43,24,5,0,0,0,0,0,3203685.5,-62.5,111.0,26,71,51,33,16,18,24,1365,231,11,93,179,44,7862,297,-103,400,187,134,195,-7,53604960,9457699,2651050,49,24050902,8849385,24050902,8849385,2166,270,6,0.554421989884421
61,0,1,14,2,17,4,0,0,0,0,0,78557.0,-128.0,29.0,68,56,55,35,10,28,19,1277,240,6,17,165,41,8112,230,-173,403,117,30,122,-84,874781,89454,55758,14,246291,191617,246291,191617,3200,846,3,-0.305096391820237
62,0,0,13,2,18,4,0,0,0,0,0,72979.0,-130.0,28.0,69,56,55,35,10,28,19,1273,240,6,16,165,41,8083,227,-174,401,115,29,121,-85,808892,82623,51299,14,227152,176672,227152,176672,3227,844,3,0.510732334706509
25,0,4,19,2,31,20,0,0,0,0,0,21261.5,-108.5,48.0,39,65,52,35,14,16,23,1300,240,5,26,169,41,8520,248,-165,413,128,-69,135,-84,287068,29785,18072,13,83601,62360,83601,62360,2638,394,2,-0.540172715749921
30,0,2,16,4,30,16,0,0,0,0,0,39288.0,-112.0,41.0,42,64,53,34,13,17,22,1303,240,5,27,172,40,8647,252,-169,421,130,-69,137,-85,507767,52710,32100,13,148186,110880,148186,110880,2640,392,3,-0.494287788696885
29,0,0,15,17,30,8,0,0,0,0,0,1514329.0,-126.0,44.0,39,66,53,33,14,21,24,1324,236,8,52,176,42,8198,261,-154,415,150,-54,157,-54,24280112,3618928,1512732,33,9166633,4708308,9166633,4708308,2641,385,5,-0.875889448443362
64,0,0,12,1,13,4,0,0,0,0,2,33159.0,-119.0,32.0,65,57,54,35,10,24,19,1271,239,5,19,162,41,7961,229,-165,394,6,31,122,-82,364918,37020,22791,13,105033,77917,105033,77917,2986,628,0,-1.53001148413809
63,0,0,12,1,13,4,0,0,0,0,2,32114.0,-119.0,32.0,65,57,54,35,10,24,19,1273,239,5,19,162,41,7983,230,-165,395,6,32,122,-82,353657,35863,22095,13,101756,75529,101756,75529,2977,617,0,-1.40637663769478
58,0,0,15,4,18,1,0,0,0,0,1,19461.0,-124.0,23.0,70,55,56,35,9,30,17,1243,240,6,14,157,41,7656,218,-160,378,-1,25,114,-80,207294,21478,12710,14,60806,43717,60806,43717,3228,900,0,-1.53001148413809
58,0,0,15,4,18,1,0,0,0,0,1,18944.0,-124.0,23.0,70,55,56,35,9,30,16,1242,240,6,14,157,41,7656,218,-160,378,-1,25,114,-80,201559,20896,12352,14,59155,42494,59155,42494,3234,909,0,-1.36266412893955
59,0,0,12,6,23,1,0,0,0,0,0,8036.0,-82.0,64.0,70,55,55,35,9,31,16,1230,240,6,10,153,41,7585,211,-160,371,-7,20,109,-83,76598,8036,4649,14,22690,16068,22690,16068,3318,903,2,-1.23259047494518
27,0,0,15,16,31,11,0,0,0,0,0,1008807.5,-120.0,49.5,41,67,54,33,14,21,24,1300,236,8,41,176,41,8371,250,-171,421,140,83,147,-69,13246501,1823090,804712,28,4736806,2587162,4736806,2587162,2785,393,5,-0.668488222106847
28,0,0,15,17,30,9,0,0,0,0,0,1097898.0,-49.0,124.0,40,67,53,33,14,21,24,1307,236,8,44,177,42,8325,254,-167,421,143,-65,150,-65,16399308,2349588,992713,31,6040468,3186766,6040468,3186766,2747,396,5,-0.505896586912311
0,0,0,7,1,52,40,0,0,0,0,0,44233.0,-21.0,115.0,16,72,43,39,17,3,23,1430,240,5,38,136,29,11309,276,-189,465,155,-92,179,-113,710332,140579,18107,70,365932,63563,365932,63563,880,81,3,0.20319646741458
67,0,0,8,7,16,2,0,1,0,0,0,56574.0,-74.0,89.0,50,61,56,33,11,24,21,1334,237,10,60,177,44,7667,263,-139,402,152,-39,158,-39,720347,122393,37026,45,300671,114489,300671,114489,2700,598,3,-0.511157502685659
55,0,0,14,4,22,4,0,0,0,0,0,9912.5,-126.5,17.0,69,55,58,33,9,35,17,1254,240,7,21,154,41,7478,224,-145,369,4,31,120,-69,123610,12764,7599,15,36507,25960,36507,25960,3170,970,1,-1.15198551615163
58,0,0,14,3,20,3,0,1,0,0,0,31953.0,-107.0,36.0,67,56,59,32,9,35,17,1271,240,7,29,155,42,7398,231,-136,367,11,38,127,-61,352878,36336,21702,17,104540,73801,104540,73801,3087,903,3,-1.17548196220532
58,0,0,15,3,20,3,0,1,0,0,0,32034.0,-106.0,36.0,67,56,59,32,9,35,18,1272,240,7,29,154,42,7389,231,-136,367,11,-12,127,-60,354062,36449,21779,17,104896,74014,104896,74014,3083,900,3,-0.369524193433779
56,0,0,16,3,20,3,0,1,0,0,0,35543.0,-103.0,39.0,66,56,60,31,9,35,18,1282,240,8,32,154,42,7389,234,-132,366,106,-9,130,-57,399665,42025,24647,18,118643,81925,118643,81925,3005,860,3,-0.957136416765575
0,0,0,6,1,33,57,0,0,0,1,1,22507.0,-155.0,-44.0,17,73,38,43,19,3,26,1417,240,5,39,132,28,11371,274,-189,463,156,-113,180,-113,835453,161608,22507,67,417231,81427,417231,81427,830,73,4,0.260501204275007
0,0,0,9,8,70,13,0,0,0,0,0,94821.0,-62.0,77.0,14,70,47,36,16,8,24,1485,240,7,70,155,35,9712,307,-137,444,118,-54,197,-54,1982775,371900,62742,62,937630,198295,937630,198295,1247,118,4,0.901412317736615
62,0,0,14,3,19,2,0,1,0,0,0,53684.0,-95.0,46.0,64,57,60,31,9,34,18,1298,240,8,39,153,42,7373,241,-123,364,114,-49,138,-49,619427,68452,36895,22,193519,118224,193519,118224,2885,813,3,-0.326801593429838
62,0,0,14,3,19,2,0,1,0,0,0,53684.0,-95.0,46.0,64,57,60,31,9,34,18,1298,240,8,39,153,42,7373,241,-123,364,114,-49,138,-49,619427,68452,36895,22,193519,118224,193519,118224,2885,813,3,-1.34404046737449
62,0,0,13,3,19,2,0,1,0,0,0,57410.0,-90.0,51.0,63,57,60,31,9,33,18,1304,240,8,44,154,41,7408,246,-121,367,119,-45,143,-45,669141,75973,38617,24,213759,123260,213759,123260,2810,791,3,-0.544037019801934
48,0,0,18,6,24,3,0,0,0,0,0,1991.0,-68.0,78.0,42,62,57,31,12,23,20,1380,240,7,80,156,40,7889,287,-99,386,161,-17,185,-17,36354,5720,1090,48,14834,3567,14834,3567,1991,476,2,-1.51342690969545
62,0,0,13,3,19,2,0,1,0,0,0,48210.5,-100.5,41.0,63,57,60,31,9,33,18,1305,240,8,44,154,42,7432,247,-120,367,120,-45,144,-45,672707,76558,38732,24,215229,123597,215229,123597,2803,790,3,-1.52437541347472
62,0,0,14,3,19,2,0,1,0,0,0,57880.0,-89.0,52.0,62,57,60,31,9,33,18,1305,240,8,45,154,42,7424,247,-120,367,120,-45,144,-45,675076,76955,38807,24,216200,123822,216200,123822,2798,789,3,-0.576787512261713
61,0,0,14,3,19,2,0,1,0,0,0,58040.0,-89.0,52.0,62,57,60,31,9,33,18,1305,240,8,45,154,41,7446,247,-120,367,120,-45,144,-45,677031,77289,38867,24,217002,124005,217002,124005,2793,787,3,-0.593676052916688
54,0,0,17,5,22,2,0,0,0,0,0,2382.5,-69.0,76.0,43,62,57,31,12,24,20,1374,240,9,78,155,40,7945,285,-101,386,160,-19,184,-19,44493,6998,1280,50,18622,4151,18622,4151,2061,542,1,-1.53567864538116
64,0,0,11,5,18,2,0,0,0,0,0,14160.0,-76.5,66.0,51,60,57,31,12,26,19,1353,240,8,69,154,40,7753,274,-104,378,148,-25,173,-25,244655,35385,8909,43,96216,28158,96216,28158,2248,565,2,-0.840774736381184
14,0,0,24,15,34,2,0,0,0,0,7,451.5,-26.0,124.5,30,64,52,33,14,18,24,1412,240,7,84,157,39,8147,293,-101,394,169,-16,193,-16,4721,799,134,52,1990,419,1990,419,1728,333,0,-1.44335214644923
14,0,0,24,15,34,2,0,0,0,0,7,451.5,-26.0,124.5,30,64,52,33,14,18,24,1412,240,7,84,157,39,8147,293,-101,394,169,-16,193,-16,4721,799,134,52,1990,419,1990,419,1728,333,0,-1.4544481426112
14,0,0,24,15,34,2,0,0,0,0,7,451.5,-26.0,124.5,30,64,52,33,14,18,24,1412,240,7,84,157,39,8147,293,-101,394,169,-16,193,-16,4721,799,134,52,1990,419,1990,419,1728,333,0,-1.41160759551624
56,0,0,13,4,22,3,0,1,0,0,0,80027.5,-67.0,79.0,54,59,57,32,11,28,19,1332,240,8,57,155,41,7631,262,-113,375,135,-35,159,-35,1038329,132273,51781,31,361122,163186,361122,163186,2489,647,3,-0.406473918692081
31,0,0,16,11,33,5,0,4,0,0,0,427720.5,-115.0,50.5,45,64,56,31,13,23,22,1343,240,7,45,169,42,7983,254,-148,402,150,-54,150,-54,6994697,1000679,281106,40,2666088,949140,2666088,949140,2605,379,4,1.95209077104249
54,0,0,13,4,22,4,0,2,0,0,0,88157.0,-75.0,68.0,53,60,57,32,11,28,19,1334,240,8,58,155,41,7663,263,-113,376,137,-35,161,-35,1062076,136433,52396,31,371136,165234,371136,165234,2460,630,3,1.9309333335862
50,0,0,13,5,26,4,0,2,0,0,0,11426.0,-76.0,87.0,50,60,58,31,11,21,20,1374,240,8,56,168,43,7698,263,-128,391,159,-37,159,-37,179484,29296,4350,55,78090,16749,78090,16749,2432,305,2,0.460384539427057
34,0,0,16,7,30,5,0,7,0,0,0,25706.0,-64.0,97.0,41,63,55,32,13,18,21,1390,240,8,67,165,42,7791,274,-117,391,172,-27,172,-27,413430,68088,9490,57,183088,36340,183088,36340,2296,280,3,1.34224874235498
37,0,0,16,7,31,5,0,4,0,0,0,27063.0,-75.0,84.0,43,63,55,32,13,18,21,1387,240,8,65,166,42,7801,272,-119,391,169,-30,169,-30,374886,61683,8663,57,165580,33249,165580,33249,2328,272,3,0.916382169777235
6,2,0,12,4,34,9,0,33,0,0,0,4948.5,-18.5,131.5,17,72,39,39,21,7,26,1450,240,7,97,154,38,8342,308,-88,396,183,-3,209,-3,58700,9824,1700,52,25472,5698,25472,5698,1724,73,2,0.826705786762598
22,0,0,11,18,37,4,0,7,0,0,0,80271.0,-71.5,89.5,32,67,51,33,15,16,22,1407,239,7,84,164,41,8061,292,-105,397,191,-15,191,-15,1590810,268848,38207,59,719250,140190,719250,140190,2076,291,4,1.9096169500212
29,0,0,13,8,34,11,0,4,0,0,0,1369863.0,-77.0,75.0,40,65,51,34,15,20,22,1356,240,7,61,161,40,8016,270,-124,394,143,-37,167,-37,17166800,2239219,720616,37,6317342,2304402,6317342,2304402,2303,338,5,2.01496115976774
6,0,0,12,43,34,5,0,0,0,0,0,805637.0,-19.0,163.0,17,76,46,34,20,14,26,1409,228,12,123,177,45,7666,320,-67,387,213,42,223,25,19857270,3941124,654759,64,9890166,2214760,9890166,2214760,1704,117,6,-0.4109918183032
6,0,0,12,47,28,6,0,0,0,0,0,1039411.0,-13.0,170.0,17,77,46,34,20,13,25,1413,228,12,128,176,45,7613,322,-63,385,217,47,227,31,27038074,5324833,888245,65,13563752,2953225,13563752,2953225,1630,115,6,0.0826830040354624
11,0,0,9,19,50,10,0,0,0,0,0,7270459.0,-74.0,69.0,20,71,49,36,16,12,23,1400,239,7,60,156,35,9366,292,-143,435,107,-59,183,-59,113899792,17774620,4717299,44,47079700,16053773,47079700,16053773,1512,266,6,-0.0356617177932907
22,0,0,12,9,41,12,0,3,0,0,0,1707455.0,-71.0,82.0,34,68,49,35,16,16,23,1368,240,7,68,162,40,8201,280,-120,400,152,-33,177,-33,22292448,3118383,845485,43,8735987,2672282,8735987,2672282,2131,266,5,1.70288753205725
5,0,0,7,7,39,33,0,0,0,1,4,8093128.0,-82.0,44.0,18,71,45,37,17,5,23,1403,239,4,52,142,31,10663,286,-169,455,162,-88,187,-88,142252320,23762050,5333962,49,60974952,18786764,60974952,18786764,939,135,0,-0.645966827087783
5,0,0,7,7,39,33,0,0,0,1,4,5333962.0,-136.0,-11.0,18,71,45,37,17,5,23,1403,239,4,52,142,31,10663,286,-169,455,162,-88,187,-88,142252320,23762050,5333962,49,60974952,18786764,60974952,18786764,939,135,0,-1.25860394281528
0,0,0,6,1,15,77,0,0,0,0,1,660040.0,-111.0,2.0,17,73,37,42,21,3,25,1418,240,2,30,130,26,12196,270,-214,484,156,-135,179,-135,15968304,2774838,513183,58,7204433,1777925,7204433,1777925,618,25,5,0.767425474327521
5,0,0,7,7,39,33,0,0,0,1,4,5333962.0,-136.0,-11.0,18,71,45,37,17,5,23,1403,239,4,52,142,31,10663,286,-169,455,162,-88,187,-88,142252320,23762050,5333962,49,60974952,18786764,60974952,18786764,939,135,0,-0.863640120808922
6,0,0,8,67,11,4,0,0,0,2,0,6268155.0,13.0,196.0,17,75,49,32,19,13,23,1382,209,20,148,174,48,6861,325,-35,360,225,108,235,59,190270272,39367308,5655336,75,107293568,18642240,107293568,18642240,1654,209,7,0.0099476388378662
2,0,0,5,0,13,70,1,0,0,0,4,359776.0,-179.0,-63.0,16,73,39,39,20,2,26,1394,240,1,32,131,27,12152,272,-211,483,158,-132,181,-132,11262985,1961364,359776,58,5088066,1243872,5088066,1243872,589,29,0,0.58855100409431
4,0,0,10,54,21,9,0,0,0,3,0,2252409.0,15.0,197.0,13,77,48,32,20,10,23,1452,224,14,152,170,45,7441,335,-38,373,237,73,247,56,59198212,9950457,1877157,60,28059568,6125092,28059568,6125092,1311,104,6,-0.355362300984332
5,0,0,7,7,39,33,0,0,0,1,4,8093128.0,-82.0,44.0,18,71,45,37,17,5,23,1403,239,4,52,142,31,10663,286,-169,455,162,-88,187,-88,142252320,23762050,5333962,49,60974952,18786764,60974952,18786764,939,135,0,-1.29648200974291
5,0,0,7,7,39,33,0,0,0,1,4,5333962.0,-136.0,-11.0,18,71,45,37,17,5,23,1403,239,4,52,142,31,10663,286,-169,455,162,-88,187,-88,142252320,23762050,5333962,49,60974952,18786764,60974952,18786764,939,135,0,-0.637604297394988
0,0,0,6,1,15,77,0,0,0,0,1,595591.0,-181.0,-66.0,17,73,37,42,21,2,26,1414,240,2,31,130,26,12169,271,-213,484,157,-133,180,-133,18953138,3324009,595591,59,8590999,2041883,8590999,2041883,613,28,5,0.819504217827865
5,0,0,7,7,39,33,0,0,0,1,4,5333962.0,-136.0,-11.0,18,71,45,37,17,5,23,1403,239,4,52,142,31,10663,286,-169,455,162,-88,187,-88,142252320,23762050,5333962,49,60974952,18786764,60974952,18786764,939,135,0,-1.10332042181854
5,0,0,7,7,39,33,0,0,0,1,4,5333962.0,-136.0,-11.0,18,71,45,37,17,5,23,1403,239,4,52,142,31,10663,286,-169,455,162,-88,187,-88,142252320,23762050,5333962,49,60974952,18786764,60974952,18786764,939,135,0,-0.374833359340521
6,0,0,9,62,15,6,0,0,0,2,0,9200128.0,60.0,246.0,16,76,48,32,20,12,23,1402,212,19,151,172,48,6993,326,-34,360,229,110,239,59,260297216,50520416,8670643,69,139439792,27412568,139439792,27412568,1543,181,7,-0.570800011427784
0,0,0,5,0,73,22,0,0,0,0,0,162773.5,-28.5,123.5,17,69,54,33,14,5,16,1436,232,13,84,153,35,9790,308,-124,432,186,-41,212,-41,1960376,318657,58028,54,887142,190823,887142,190823,1066,63,4,-0.001150697764256
0,0,0,6,1,15,77,0,0,0,0,1,1775782.0,-22.0,109.0,17,73,38,41,21,2,26,1411,240,2,33,130,27,12174,273,-210,483,159,-131,182,-131,22682324,4012721,691761,59,10308894,2368481,10308894,2368481,599,30,5,0.510268869366288
